intervencion_id,inicio,fin,fragmento
RPM-2005-03-10:145:1,540,1810,"Ello puede asociarse en parte al nerviosismo que generaron anuncios de bancos centrales de Asia, sobre su interés en invertir en monedas distintas del dólar en el mediano plazo, que refleja su persistente preocupación respecto del déficit en cuenta corriente de Estados Unidos de América. En cuanto a la política monetaria, la Reserva Federal mantiene su política de aumentos graduales en la tasa de fondos federales. Así, el mercado espera incrementos de 25 puntos base en cada una de las próximas dos reuniones (marzo y mayo). Hacia la segunda mitad del año, el mercado ha incorporado una mayor rapidez en el proceso de normalización de tasas de interés, como respuesta al dinamismo exhibido por la actividad y algunos temores de mayores presiones inflacionarias. Estos anuncios apuntan a un compromiso más fuerte por parte de la Reserva Federal con una inflación baja, sugieren que la autoridad monetaria tendría menos espacio para postergar incrementos de tasas de interés. En la zona euro, en tanto, la debilidad de la actividad y una inflación en torno al objetivo, indican que el proceso de normalización de tasas de interés no se iniciaría antes del cuarto trimestre del 2005. En los mercados emergentes, las condiciones de financiamiento se mantienen positivas."
RPM-2005-03-10:145:1,2131,2644,"En línea con ello, la disposición de los agentes por invertir en estos mercados se ha mantenido positiva. Por otra parte, Argentina ha finalizado exitosamente el canje de deuda en mora, cuya aceptación superaría el 70%, constituyéndose en un importante paso en el proceso de normalización y ajuste de esta economía. Las tasas de interés de los documentos reajustables del Banco Central de Chile (BCU) han continuado disminuyendo desde la reunión de febrero, hasta 2,1% y 2,7% a cinco y diez años, respectivamente."
RPM-2005-03-10:145:1,2815,3272,"Las tasas de interés de los bonos nominales (BCP) de mediano plazo (dos y cinco años) aumentaron: 4,4% y 5,1%, respectivamente, mientras que a diez años se han mantenido en 5,9%. Las tasas de interés de los PDBC, permanecieron por sobre la tasa de política monetaria (±25 puntos base) incorporando la normalización esperada de la política monetaria. Al igual que las tasas de interés de los documentos nominales, las expectativas de inflación han aumentado."
RPM-2005-03-10:146:1,0,1303,"Las expectativas sobre la tasa de política monetaria, que se deducen de la curva forward, tuvieron un reordenamiento tras el alza de la tasa de política monetaria en febrero. De este modo, se estima que en el corto plazo la velocidad de incremento de la tasa de política monetaria será superior a la prevista, aumento que se compensa con un incremento más lento en el mediano plazo. Así, el mercado espera un aumento de la tasa de política monetaria de 60 puntos base a mayo, con un total de 100 puntos base en los próximos seis meses y de otros 70 puntos base en los seis meses siguientes. Comparada con las expectativas vigentes para la reunión de febrero, la trayectoria de la curva actual da cuenta de un incremento mayor a diciembre de este año (4,0% en febrero comparado con 4,2% en marzo) y a diciembre del 2006 (5,1% en febrero comparado con 5,3% en marzo). La encuesta de expectativas de marzo considera un aumento algo menor para la tasa de política monetaria. Para la reunión de marzo no se anticipa cambio en la tasa de política monetaria, mientras que a dos meses plazo se espera un aumento de 25 puntos base, llegando a 3,75% para fines de año. En febrero, los agregados monetarios mostraron estabilidad en sus tasas de crecimiento anual: 23% para el M1A, 22% para el M2A y 10% para el M7."
RPM-2005-03-10:146:1,3307,3735,"La tasa de interés promedio ponderada de los créditos comerciales fue 8,8% en febrero, 60 puntos base por sobre el nivel del mes anterior. Las tasas prime para estas operaciones se han movido conforme a los aumentos de la tasa de política monetaria, aunque con algún rezago. De acuerdo con la encuesta del Banco Central de Chile, sobre el crédito bancario la oferta de crédito destinado a las empresas continuaría expandiéndose."
RPM-2005-03-10:149:1,2976,3621,"En relación con la cuenta financiera por sectores, destaca el flujo negativo de los bancos (US$ 877 millones) tanto en moneda y depósito y en menor medida en préstamos, contrarrestado en parte por flujos positivos de empresas y personas (US$ 575 millones) por concepto de inversión directa y de otra inversión. En enero, la tasa de crecimiento de la actividad llegó a 6,2%, en línea con el escenario base contenido en el Informe de Política Monetaria de enero. La menor tasa de expansión anual respecto de meses previos se explicó en parte por el menor crecimiento del sector industrial y por la estructura del calendario (0,4 punto porcentual)."
RPM-2005-03-10:152:1,2157,2828,"A su vez, el IPCX y el IPC tendrían variaciones mensuales de 0,4% y 0,6%, respectivamente (1,8% y 2,4% anual, en orden correlativo). Las proyecciones para el IPCX1 no varían sustancialmente respecto de las incluidas en el escenario base del Informe de Política Monetaria, esperándose una inflación anual del IPCX1 de 2,0% para junio. A su vez, para mediados de año la inflación anual del IPC se ubicaría en 1,9%, valor superior al del escenario base del Informe de Política Monetaria, debido al mayor precio del petróleo ahora considerado. En cuanto al IPCX, su incremento anual sería de 2,0%, cifra menor en 0,1 punto porcentual que la del Informe de Política Monetaria."
RPM-2005-03-10:161:1,569,1214,"Indica que las mismas tasas a diez años de largo plazo en Estados Unidos están en niveles del 1% Y 1,5%, aproximadamente. Agrega, que por otro lado también está el impacto de la situación de política monetaria, partiendo de un escenario con tasas todavía en un rango negativo lo que genera condiciones que también ayudan a mantener tasas que están entre el 2% y el 3%. Señala que también debe considerarse en estos ajustes marginales, el que es esperable que haya una normalización de las expectativas inflacionarias hacia el 3%. Las tasas anteriores de bonos en UF eran compatibles con expectativas o compensación inflacionaria del orden de 2%."
RPM-2005-03-10:176:1,0,150,"Siendo las 16:00 horas, se reanuda la Sesión de Política Monetaria N° 75, con la participación de los mismos asistentes indicados en la comparecencia."
RPM-2005-03-10:177:1,0,158,"A continuación el Presidente don Vittorio Corbo solicita al Gerente de División Estudios, don Rodrigo Valdés, que presente las Opciones de Política Monetaria."
RPM-2005-03-10:178:1,0,1768,"Al respecto, el señor Gerente de División señala que: 1. En la reunión de política monetaria de febrero, el Consejo decidió aumentar la tasa de interés de política en 25 puntos base a 2,75%. En esta decisión se consideró que las distintas mediciones de la tendencia inflacionaria seguían aumentando gradualmente, que el cierre de las brechas de capacidad seguía progresando y se mantenía un marcado estímulo monetario. El ajuste de la tasa de política monetaria era coherente con la estrategia de normalización pausada del impulso monetario iniciada en septiembre del año pasado y reafirmaba lo previsto en el Informe de Política Monetaria de enero, al mismo tiempo que reducía el riesgo de ajustes abruptos en el futuro. 2. La minuta de antecedentes preparada para esta reunión da cuenta de que se sigue desarrollando un cuadro macroeconómico similar al previsto en el Informe de Política Monetaria, el que incluye un ritmo de crecimiento de la actividad mayor que el crecimiento potencial y una inflación de tendencia que gradualmente vuelve al rango meta gracias a una normalización pausada de la política monetaria. 3. En efecto, los últimos antecedentes disponibles confirman que la inflación de tendencia sigue aumentando lentamente, a pesar de los vaivenes que exhibe la inflación mensual, los que se explican por cambios en las tarifas reguladas. A su vez, las distintas medidas de expectativas de inflación han continuado normalizándose, llegando a cerca de 3% las de mayor plazo, mientras los costos laborales y las remuneraciones también han repuntado levemente. Por su parte, el crecimiento de la actividad y del empleo presentan velocidades de expansión instantánea algo menores que en meses pasados, pero aumentos anuales aún superiores a sus tendencias."
RPM-2005-03-10:178:1,2307,5534,"4. Con estos antecedentes, considerando el aumento de la tasa de interés de la reunión pasada, las opciones más plausibles son mantener la tasa de política monetaria o aumentarla en 25 puntos base. 5. Al aumentar su sintonía con el último escenario de proyecciones, los antecedentes acumulados son coherentes con mantener la estrategia de normalización pausada de la política monetaria aplicada desde septiembre pasado. El escenario alternativo de persistencia en las noticias positivas de actividad, por encima del escenario central — que se discutió en el último par de meses y que podría justificar un leve aumento del ritmo de normalización—, parece ahora algo menos probable. En el otro extremo, las novedades tampoco apoyan la idea de reducir el ritmo de normalización. De hecho, la inflación continúa un curso como el previsto, en un escenario que incluye una gradual normalización de la política monetaria. 6. Como se ha discutido en otras oportunidades, en la estrategia de normalización pausada de la política monetaria tienen cabida tanto alzas sucesivas durante algunos meses como pausas en otros, siendo la acumulación de antecedentes mes a mes un elemento fundamental para definir el ritmo preciso de los ajustes. En este marco, luego de dos meses consecutivos en que se aumentó la tasa de política monetaria, es posible justificar mantener la tasa de política monetaria. La ausencia de novedades mayores en la trayectoria de la inflación y de la actividad apoyan esta alternativa, al igual que la moderación del rápido crecimiento que exhibían algunos indicadores de actividad y empleo. El hecho de que los costos laborales continúen en una trayectoria acotada igualmente sugiere que se puede realizar una pausa. Finalmente, el riesgo de que tres alzas sucesivas se interpreten como un aumento del ritmo de normalización por encima del que se ha considerado como adecuado para el escenario más probable, también respalda esta opción. 7. Por otra parte, también es posible justificar un aumento de la tasa de política monetaria si se pondera más el riesgo de que persistan los mayores precios del petróleo y del cobre, con presiones de costo directas del primero y un posible panorama de mayor actividad del segundo. A esto se suma el vigor que muestran las importaciones de bienes de capital, que pueden señalar un ciclo expansivo de la economía más pronunciado. Sin embargo, considerando que la inflación actualmente se ubica cerca del piso del rango meta, se puede argumentar que no es necesario tomar acciones preventivas ante riesgos que aún no se materializan y cuyos efectos cuantitativos sobre la inflación dependen críticamente de sus consecuencias sobre terceras variables, incluyendo el tipo de cambio, el PIB efectivo y el potencial, 8. También es posible justificar un aumento de la tasa de política monetaria en esta reunión considerando que la política monetaria continúa siendo considerablemente expansiva a pesar de los ajustes ya realizados. Por ejemplo, las tasas reajustables a cinco y diez años han disminuido cerca de 60 puntos base desde fines de diciembre, mientras la compensación inflacionaria ha aumentado entre 50 puntos base y 80 puntos base, según el plazo, desde comienzos de enero."
