synthetic_id,fecha_ficticia,etiqueta_provisional,familia_provisional,texto,cita_textual_origen,justificacion_origen,grupo_texto_normalizado,estado_revision_v3,autorizado_entrenamiento
SYNTH_00949,2021-12-14,hawkish,Shock inflacionario por retiros previsionales pese a agotamiento del consumo,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el shock inflacionario por retiros de fondos previsionales, transferencias fiscales y demanda agregada sobrecalentada mantiene el IPCSAE (sin volatiles) elevado y las expectativas por encima de la meta; por otro, la brecha de actividad se cierra y algunos indicadores de actividad muestran senales de agotamiento. Si bien el deterioro del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa rectora hacia un nivel fuertemente contractivo, priorizando el control inflacionario y la convergencia al 3% a dos anos por sobre el riesgo de una desaceleracion mayor. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales.","Si bien el deterioro del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa rectora hacia un nivel fuertemente contractivo.","Codebook Plan B: clase Hawkish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de ajuste contractivo ('resolvio acelerar las alzas') pese al agotamiento del consumo, resolviendo explicitamente el contraste hacia la clase requerida.",49d0ecec3a4bf235,pendiente,no
SYNTH_00953,2021-12-14,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada en voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la magnitud del ajuste de la tasa rectora. Tres consejeros sostuvieron que el shock inflacionario derivado de los retiros de fondos previsionales, las transferencias fiscales y una demanda agregada sobrecalentada exige acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. Dos consejeros advirtieron que la brecha de actividad podria cerrarse abruptamente y que el consumo ya muestra senales de agotamiento. La mayoria concluyo que el IPCSAE (sin volatiles) y las expectativas por encima de la meta justifican priorizar el control inflacionario, por lo que acordo subir la tasa rectora en 150 puntos base, reafirmando la convergencia al 3% a dos anos.","La mayoria concluyo que el IPCSAE (sin volatiles) y las expectativas por encima de la meta justifican priorizar el control inflacionario, por lo que acordo subir la tasa rectora en 150 puntos base.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo ('acuerdo subir') y explicita la priorizacion inflacionaria frente al agotamiento del consumo, evitando sesgo de topico.",647e0868fbdcea04,pendiente,no
SYNTH_00956,2024-01-30,neutral,Balance de riesgos neutral con voto dividido sobre el nivel de la tasa de politica,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del nivel de la tasa de politica. Tres consejeros argumentaron que el balance de riesgos es neutral: las presiones de costos externos se ven compensadas por la debilidad de la demanda y las holguras internas de capacidad, con el IPCSAE (sin volatiles) en torno a la meta y las expectativas ancladas. Dos consejeros plantearon que el sesgo restrictivo podria reducirse gradualmente. La mayoria acordo mantener el nivel de la tasa de politica, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM y con la tasa neutral nominal (3,5% a 4,5%), sin espacio para senales prematuras.","La mayoria acordo mantener el nivel de la tasa de politica, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM y con la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Neutral en estructura VOTO_DIVIDIDO cuando la postura mayoritaria es de mantencion sin sesgo direccional, con balance de riesgos neutral y argumentos sustantivos de holguras internas.",6811e181bdf64443,pendiente,no
SYNTH_00957,2024-06-18,dovish,Voto minoritario por recorte de mayor tamano para proteger la reactivacion,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y registro una division de votos respecto de la magnitud del recorte del costo de fondeo interbancario. Un consejero minoritario voto por un recorte de tasa de mayor tamano que la mayoria, argumentando que la brecha de producto negativa, la debilidad del consumo privado y la moderacion del IPCSAE (sin volatiles) permiten proteger la reactivacion sin comprometer la convergencia al 3% a dos anos. La mayoria acordo reducir el costo de fondeo interbancario en 50 puntos base, senalando que la trayectoria futura dependera de la evolucion del IPCSAE y de las condiciones crediticias. La postura minoritaria quedo registrada como argumento sustantivo en la minuta de la RPM.","Un consejero minoritario voto por un recorte de tasa de mayor tamano que la mayoria, argumentando que la brecha de producto negativa, la debilidad del consumo privado y la moderacion del IPCSAE (sin volatiles) permiten proteger la reactivacion.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta destaca el argumento sustantivo del voto minoritario de relajamiento ('recorte de mayor tamano') y justifica la decision con brecha de producto negativa, incorporando el IPCSAE para evitar sesgo de topico.",3f3644d442ec0067,pendiente,no
SYNTH_00958,2022-12-14,hawkish,Persistencia del IPCSAE y desanclaje de expectativas EEE/EOF a 2 anos,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del nivel de la tasa de politica. Tres consejeros sostuvieron que la persistencia del IPCSAE (sin volatiles) y el incipiente desanclaje de las expectativas recogidas en la EEE y la EOF a dos anos plazo exigen mantener un sesgo fuertemente contractivo y no ceder a las presiones de desaceleracion. Dos consejeros advirtieron que la brecha de actividad ya negativa y el deterioro del consumo aconsejaban moderar el ritmo. La mayoria concluyo que el riesgo de desanclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas del nivel de la tasa de politica y rechazar cualquier pausa, reafirmando la convergencia al 3% a dos anos como objetivo prioritario.","La mayoria concluyo que el riesgo de desanclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas del nivel de la tasa de politica y rechazar cualquier pausa.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico.",393d0a1f22877b5e,pendiente,no
SYNTH_00959,2024-06-18,dovish,Deterioro marcado del mercado laboral pese a persistencia inflacionaria residual,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) aun supera levemente la meta y las expectativas a 24 meses no estan plenamente ancladas; por otro, el mercado laboral muestra un deterioro marcado, con aumento de la tasa de desocupacion, destruccion de empleo asalariado formal y caida de los salarios reales. A pesar de la persistencia inflacionaria residual, el Consejo resolvio por mayoria reducir la tasa de instancia en 100 puntos base, concluyendo que el riesgo de una contraccion prolongada del empleo supera el riesgo de una convergencia algo mas lenta al 3% a dos anos. La decision se fundamento en que la brecha de actividad negativa y la moderacion del IPCSAE permiten avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%).","A pesar de la persistencia inflacionaria residual, el Consejo resolvio por mayoria reducir la tasa de instancia en 100 puntos base.","Codebook Plan B: clase Dovish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de relajamiento ('resolvio reducir') pese a la persistencia inflacionaria, resolviendo explicitamente el contraste hacia la clase requerida.",0260aad4d0aac9af,pendiente,no
SYNTH_00960,2022-09-06,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del tipo de interes de politica. Tres consejeros sostuvieron que el IPCSAE (sin volatiles) continua elevado y muestra senales de persistencia en salarios y precios, lo que exige acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. Dos consejeros advirtieron que la brecha de actividad ya negativa y el deterioro del consumo aconsejaban moderar el ritmo. La mayoria concluyo que el riesgo de anclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas del tipo de interes de politica en 100 puntos base, reafirmando la convergencia al 3% a dos anos y rechazando cualquier pausa prematura.","La mayoria concluyo que el riesgo de anclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas del tipo de interes de politica en 100 puntos base.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico.",4a49b2b879326d6d,pendiente,no
SYNTH_00962,2024-09-04,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del tipo de interes de politica. Tres consejeros sostuvieron que la astringencia de las condiciones crediticias bancarias y la contraccion de la liquidez, con un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias, aconsejan profundizar los recortes del tipo de interes de politica para evitar una contraccion innecesaria del credito y de la actividad. Dos consejeros prefirieron un ritmo mas cauto, argumentando que el IPCSAE (sin volatiles) aun no converge plenamente a la meta. La mayoria acordo reducir el tipo de interes de politica en 75 puntos base, senalando que la brecha de actividad negativa y la moderacion del IPCSAE permiten avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%) sin comprometer la convergencia al 3% a dos anos.","La mayoria acordo reducir el tipo de interes de politica en 75 puntos base, senalando que la brecha de actividad negativa y la moderacion del IPCSAE permiten avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y justifica la decision con condiciones crediticias y de liquidez, incorporando el IPCSAE para evitar sesgo de topico.",354ed3f245a3f9b0,pendiente,no
SYNTH_00964,2024-09-04,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato un endurecimiento adicional de las condiciones crediticias bancarias, con contraccion de la liquidez y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. La brecha de producto se ha profundizado en terreno negativo, mientras el IPCSAE (sin volatiles) muestra una trayectoria descendente compatible con la convergencia al 3% a dos anos. La tasa neutral nominal (3,5% a 4,5%) sugiere que la Tasa de Politica Monetaria (TPM) sigue siendo contractiva en terminos reales. Por acuerdo mayoritario, el Consejo acordo reducir la Tasa de Politica Monetaria (TPM) en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes para evitar una contraccion innecesaria del credito y de la actividad.","El Consejo acordo reducir la Tasa de Politica Monetaria (TPM) en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'profundizara los recortes') y justifica la decision con condiciones crediticias y de liquidez, incorporando el IPCSAE para evitar sesgo de topico.",de4dc50546801b26,pendiente,no
SYNTH_00966,2023-12-19,neutral,Mantencion unanime coherente con el corredor del IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y acordo mantener la tasa de instancia, concluyendo que la postura actual es coherente con el corredor del IPoM. El IPCSAE (sin volatiles) evoluciona en linea con lo proyectado y la brecha de producto permanece negativa pero cerrándose gradualmente, mientras la tasa neutral nominal (3,5% a 4,5%) sigue siendo la referencia de mediano plazo. Por acuerdo unanime, el Consejo acordo mantener la tasa de instancia en su nivel actual, subrayando que no se anticipa una direccion definida para los proximos movimientos y que la convergencia al 3% a dos anos se mantiene como objetivo prioritario.","El Consejo acordo mantener la tasa de instancia en su nivel actual, subrayando que no se anticipa una direccion definida para los proximos movimientos.","Codebook Plan B: clase Neutral por decision unanime de mantencion sin sesgo direccional explicito, en estructura DELIBERACION_RPM con verbos de mantencion y sin verbos de ajuste.",73fbcc6b4c1428af,pendiente,no
