frag_id,fecha_ficticia,clase,tema,texto,cita_textual,justificacion
SYNTH_00572,2023-06-20,Neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC en voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del tipo de interes de politica. Tres consejeros argumentaron que la brecha de actividad negativa y la moderacion del IPCSAE (sin volatiles) aconsejaban mantener el tipo de interes de politica en su nivel actual, postergando cualquier cambio a los nuevos datos del IPC y a la actualizacion del corredor de la TPM del IPoM. Dos consejeros plantearon que el sesgo restrictivo podria reducirse gradualmente. La mayoria acordo mantener el tipo de interes de politica, concluyendo que mantiene un menu de opciones abierto y que no existe espacio para senales prematuras, evaluando cada dato con prudencia reunion a reunion.","La mayoria acordo mantener el tipo de interes de politica, concluyendo que mantiene un menu de opciones abierto y que no existe espacio para senales prematuras.",Codebook Plan B: clase Neutral en estructura VOTO_DIVIDIDO cuando la postura mayoritaria es de mantencion sin sesgo direccional y con postergacion explicita a nueva informacion del IPC.
SYNTH_00573,2022-07-27,Hawkish,Presiones cambiarias y pass-through en transmision financiera,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato presiones cambiarias intensas, con un diferencial de tasas restrictivo respecto de la Fed que amplifica el riesgo de pass-through hacia bienes transables. El traspaso a colocaciones comerciales e hipotecarias muestra un endurecimiento adicional, mientras el IPCSAE (sin volatiles) mantiene una persistencia incompatible con la convergencia al 3% a dos anos. Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica hacia terreno fuertemente contractivo, priorizando contener el traspaso cambiario a precios por sobre el riesgo de una desaceleracion mayor de la actividad y del consumo.","Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica hacia terreno fuertemente contractivo, priorizando contener el traspaso cambiario a precios.","Codebook Plan B: clase Hawkish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00574,2022-10-12,Hawkish,Presiones cambiarias y pass-through con voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la tasa de instancia. Tres consejeros sostuvieron que las presiones cambiarias intensas, el diferencial de tasas restrictivo de la Fed y el riesgo de pass-through hacia bienes transables exigen acelerar las alzas hacia un nivel fuertemente contractivo y no ceder ante la desaceleracion. Dos consejeros advirtieron que la brecha de actividad ya negativa y el deterioro del consumo aconsejaban moderar el ritmo. La mayoria concluyo que el riesgo de traspaso cambiario a precios supera el costo de una actividad mas debil, por lo que acordo subir la tasa de instancia en 125 puntos base, reafirmando la convergencia al 3% a dos anos como objetivo prioritario.","La mayoria concluyo que el riesgo de traspaso cambiario a precios supera el costo de una actividad mas debil, por lo que acordo subir la tasa de instancia en 125 puntos base.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00575,2023-09-05,Hawkish,Voto minoritario que aboga por subir la tasa o frenar recortes para asegurar convergencia al 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la tasa rectora. Dos consejeros minoritarios sostuvieron que, aunque el IPCSAE (sin volatiles) ha cedido, su nivel aun no asegura la convergencia al 3% a dos anos y que la brecha de actividad, aunque negativa, podria cerrarse con el impulso fiscal reciente. Por ello, abogaron por subir la tasa en mayor magnitud o, al menos, frenar los recortes previstos en el corredor de la TPM del IPoM. Tres consejeros mayoritarios mantuvieron su sesgo de normalizacion gradual. Finalmente, la mayoria acordo reducir la tasa rectora en 50 puntos base, pero el forward guidance incorporo la condicionalidad explicita a la convergencia inflacionaria a 24 meses, reconociendo que cualquier desviacion obligaria a revisar la trayectoria.","Abogaron por subir la tasa en mayor magnitud o, al menos, frenar los recortes previstos en el corredor de la TPM del IPoM.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la minuta destaca el argumento sustantivo de la postura minoritaria de sesgo contractivo ('subir la tasa', 'frenar los recortes') frente a la mayoria, con condicionalidad a la convergencia inflacionaria a 24 meses."
SYNTH_00576,2024-06-18,Dovish,Voto minoritario por recorte de mayor tamano para proteger la reactivacion,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato que el costo de fondeo interbancario aun es restrictivo en terminos reales, con un diferencial de tasas con la Fed que se ha ampliado y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. Un consejero minoritario voto por un recorte de tasa de mayor tamano que la mayoria, argumentando que la brecha de actividad negativa y la moderacion del IPCSAE (sin volatiles) permiten proteger la reactivacion sin comprometer la convergencia al 3% a dos anos. La mayoria acordo reducir el costo de fondeo interbancario en 50 puntos base, senalando que la trayectoria futura dependera de la evolucion del IPCSAE y de las condiciones crediticias.","Un consejero minoritario voto por un recorte de tasa de mayor tamano que la mayoria, argumentando que la brecha de actividad negativa y la moderacion del IPCSAE (sin volatiles) permiten proteger la reactivacion.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta destaca el argumento sustantivo del voto minoritario de relajamiento ('recorte de mayor tamano') y justifica la decision con condiciones crediticias, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00577,2022-09-06,Hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en forward guidance,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo subir la Tasa de Politica Monetaria (TPM) en 100 puntos base y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. El IPCSAE (sin volatiles) continua elevado y muestra senales de persistencia en salarios y precios, mientras la brecha de actividad se ha cerrado mas rapido de lo previsto. Si bien el deterioro incipiente de la demanda interna aconsejaria moderar el ritmo, el Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente, y el sesgo futuro se mantendra restrictivo hasta asegurar la convergencia al 3% a dos anos.",El Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta.,"Codebook Plan B: clase Hawkish en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro contiene verbo de ajuste contractivo ('acelerar las alzas') condicionado a la convergencia inflacionaria a 24 meses, con clausula resolutiva nitida."
SYNTH_00578,2024-04-03,Dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb en voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la velocidad de normalizacion de la tasa de instancia. Tres consejeros sostuvieron que el IPCSAE (sin volatiles) ha descendido mas rapido de lo anticipado y que la brecha de actividad negativa justifica acelerar el ciclo de relajamiento monetario mediante recortes de 75 o 100 puntos base, para no sobre-restringir la economia. Dos consejeros prefirieron un ritmo mas cauto, argumentando riesgos residuales en servicios. La mayoria acordo reducir la tasa de instancia en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que el costo de fondeo aun es restrictivo y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","La mayoria acordo reducir la tasa de instancia en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que el costo de fondeo aun es restrictivo.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en convergencia del IPCSAE, incorporando inflacion para evitar sesgo de topico."
SYNTH_00579,2022-07-27,Hawkish,"Presiones cambiarias, diferencial restrictivo de la Fed y riesgo de pass-through","En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato presiones cambiarias intensas, con un tipo de cambio real apreciado que amplifica el riesgo de pass-through hacia bienes transables. El diferencial de tasas con la Fed se ha tornado restrictivo, mientras el IPCSAE (sin volatiles) mantiene una persistencia incompatible con la convergencia al 3% a dos anos. Si bien la brecha de producto se ha cerrado y algunos indicadores de actividad muestran desaceleracion, el Consejo priorizo contener el traspaso cambiario a precios. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para el nivel de riesgo actual. Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica hacia terreno fuertemente contractivo.","Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica hacia terreno fuertemente contractivo.","Codebook Plan B: clase Hawkish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion del control del pass-through frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00580,2021-12-14,Hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y concluyo que el shock inflacionario derivado de los retiros de fondos previsionales, las transferencias fiscales y una demanda agregada sobrecalentada exige acelerar las alzas del costo de fondeo interbancario hacia un nivel fuertemente contractivo. La brecha de producto se ha cerrado y algunos indicadores de actividad muestran senales de agotamiento, pero el IPCSAE (sin volatiles) y las expectativas por encima de la meta justifican priorizar el control inflacionario. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales. Por acuerdo mayoritario, el Consejo acordo subir el costo de fondeo interbancario en 125 puntos base, reafirmando la convergencia al 3% a dos anos como objetivo prioritario.","Por acuerdo mayoritario, el Consejo acordo subir el costo de fondeo interbancario en 125 puntos base, reafirmando la convergencia al 3% a dos anos.","Codebook Plan B: clase Hawkish cuando la minuta contiene verbo de ajuste contractivo ('acuerdo subir') y explicita la priorizacion inflacionaria frente al agotamiento de la actividad, evitando sesgo de topico."
SYNTH_00581,2021-12-14,Hawkish,Shock inflacionario por retiros previsionales con voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la magnitud del ajuste de la Tasa de Politica Monetaria (TPM). Tres consejeros sostuvieron que el shock inflacionario derivado de los retiros de fondos previsionales, las transferencias fiscales y una demanda agregada sobrecalentada exige acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. Dos consejeros advirtieron que la brecha de actividad podria cerrarse abruptamente y que el consumo ya muestra senales de agotamiento. La mayoria concluyo que el IPCSAE (sin volatiles) y las expectativas por encima de la meta justifican priorizar el control inflacionario, por lo que acordo subir la Tasa de Politica Monetaria (TPM) en 150 puntos base, reafirmando la convergencia al 3% a dos anos.","La mayoria concluyo que el IPCSAE (sin volatiles) y las expectativas por encima de la meta justifican priorizar el control inflacionario, por lo que acordo subir la Tasa de Politica Monetaria (TPM) en 150 puntos base.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo ('acuerdo subir') y explicita la priorizacion inflacionaria frente al agotamiento del consumo, evitando sesgo de topico."
